Model,Hallucinated Entity,Input Text Snippet
Llama-3.1-8B-Instruct,PRODUCT: instagram,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PRODUCT: whatsapp,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PRODUCT: cine,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: e,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: a,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: ±,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: ã,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: l,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: o,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: p,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,LANGUAGE: s,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: ella,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: usted,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: mi,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: exnovias,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: yo,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: amigos,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,PERSON: compas,"Primero que todo soy hombre, pero siempre e tenido de amigos a gente de un rango muy amplio.
La cues"
Llama-3.1-8B-Instruct,ORGANIZATION: fujifilm,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,LOCATION: mi paã­s,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PRODUCT: cã¡mara de fotos,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PRODUCT: rollo de fotografia,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PRODUCT: fujifilm mini instax 11,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PRODUCT: cã¡mara pentax k1000,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,DATE: diciembre,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PERSON: mi familia,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PERSON: yo,Voy a contar la historia desde diciempre del aÃ±o pasado estuve pensando comprarme una cÃ¡mara de fo
Llama-3.1-8B-Instruct,PRODUCT: sábad@s terapéuticos,"Hola, querida comunidad!

Dada a la enorme cantidad de posts que recibimos por dÃ­a y el crecimiento"
Llama-3.1-8B-Instruct,PRODUCT: megapost terapéutico,"Hola, querida comunidad!

Dada a la enorme cantidad de posts que recibimos por dÃ­a y el crecimiento"
Llama-3.1-8B-Instruct,PERSON: trancesco,"Hola, querida comunidad!

Dada a la enorme cantidad de posts que recibimos por dÃ­a y el crecimiento"
Llama-3.1-8B-Instruct,PERSON: la niña mimada,"Querer paz no es lo malo.
Lo malo es que tengo que cerrar mis redes sociales que uso de hace mÃ¡s de"
Llama-3.1-8B-Instruct,PERSON: mi,"Querer paz no es lo malo.
Lo malo es que tengo que cerrar mis redes sociales que uso de hace mÃ¡s de"
Llama-3.1-8B-Instruct,EMAIL: gmail,"Querer paz no es lo malo.
Lo malo es que tengo que cerrar mis redes sociales que uso de hace mÃ¡s de"
Llama-3.1-8B-Instruct,PRODUCT: préstamo,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,PRODUCT: casa,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,PRODUCT: terreno,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,LANGUAGE: a,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,LANGUAGE: h,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,LANGUAGE: i,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,LANGUAGE: p,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,LANGUAGE: s,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,LANGUAGE: n,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,CURRENCY: m,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,CURRENCY: x,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,CURRENCY: n,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,PERSON: mi esposa,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,PERSON: yo,"Buenas noches. Me voy a explicar de manera breve.

Mi esposa y yo queremos terminar de construir una"
Llama-3.1-8B-Instruct,PRODUCT: carro,"TambiÃ©n, un carro nuevo de 10,000 estÃ¡ bien si te lo puedes permitir y no te atoras, si estÃ¡s ras"
Llama-3.1-8B-Instruct,PRODUCT: nissan,"TambiÃ©n, un carro nuevo de 10,000 estÃ¡ bien si te lo puedes permitir y no te atoras, si estÃ¡s ras"
Llama-3.1-8B-Instruct,PERSON: tú,"TambiÃ©n, un carro nuevo de 10,000 estÃ¡ bien si te lo puedes permitir y no te atoras, si estÃ¡s ras"
Llama-3.1-8B-Instruct,PERSON: yo,"TambiÃ©n, un carro nuevo de 10,000 estÃ¡ bien si te lo puedes permitir y no te atoras, si estÃ¡s ras"
Llama-3.1-8B-Instruct,USERNAME: mi,SÃ© que la pregunta suena un poco mal asÃ­ que dejad que me explique. Soy una mujer espaÃ±ola de 23 
Llama-3.1-8B-Instruct,LOCATION: espaã±a,SÃ© que la pregunta suena un poco mal asÃ­ que dejad que me explique. Soy una mujer espaÃ±ola de 23 
Llama-3.1-8B-Instruct,PRODUCT: badoo,SÃ© que la pregunta suena un poco mal asÃ­ que dejad que me explique. Soy una mujer espaÃ±ola de 23 
Llama-3.1-8B-Instruct,PERSON: mi terapeuta,SÃ© que la pregunta suena un poco mal asÃ­ que dejad que me explique. Soy una mujer espaÃ±ola de 23 
Llama-3.1-8B-Instruct,PERSON: mi,SÃ© que la pregunta suena un poco mal asÃ­ que dejad que me explique. Soy una mujer espaÃ±ola de 23 
Llama-3.1-8B-Instruct,PERSON: yo,SÃ© que la pregunta suena un poco mal asÃ­ que dejad que me explique. Soy una mujer espaÃ±ola de 23 
Llama-3.1-8B-Instruct,LOCATION: la india,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,LANGUAGE: español,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,PERSON: usted,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,PERSON: su,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,PERSON: sus,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,PERSON: papás,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,GPE: la india,"que pasarÃ¡? mucha mucha migraciÃ³n, la India ellos no tienen problemas con natalidad, al menos no a"
Llama-3.1-8B-Instruct,PERSON: vendedores de movistar,"Probablemente robocalls, llamadas automaticas que hace una maquina y si no es posible que al contest"
Llama-3.1-8B-Instruct,PERSON: vendedores de telcel,"Probablemente robocalls, llamadas automaticas que hace una maquina y si no es posible que al contest"
Llama-3.1-8B-Instruct,LOCATION: callcenter,"Probablemente robocalls, llamadas automaticas que hace una maquina y si no es posible que al contest"
Llama-3.1-8B-Instruct,LOCATION: banorte,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,LOCATION: santander,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,PRODUCT: tarjetas de comisiã³n anual,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,PRODUCT: portabilidad,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,PRODUCT: promo,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,CREDIT_CARD: tarjetas de comisiã³n anual,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,PERSON: tú,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
Llama-3.1-8B-Instruct,PERSON: yo,Yo tengo 3  ( desde hace varios aÃ±os ) no cumplo con la meta de gasto y no pago por ninguna anualid
